x,y,z
46.222,291.692,57.4
37.212,281.641,76.901
65.925,314.076,132.19
65.896,313.906,134.097
43.34,335.534,-38.804
36.67,281.561,75.991
36.712,281.561,76.097
36.771,281.577,76.212
52.547,299.449,114.59
52.695,299.828,105.714
52.061,298.912,126.606
52.003,298.858,126.45
37.647,283.021,81.284
36.589,281.92,73.75
37.579,283.062,81.502
37.447,282.88,81.429
36.336,281.62,73.927
37.335,282.893,81.583
44.249,290.684,58.887
51.356,292.495,97.686
37.555,312.812,0.444
63.179,311.351,128.037
37.276,283.042,82.018
37.432,283.19,82.14
45.015,291.381,56.812
46.233,293.556,87.741
36.707,282.726,81.379
46.48,293.376,88.549
27.031,309.181,-35.221
60.383,309.016,120.89
36.199,282.526,79.859
44.818,291.633,56.566
35.665,281.88,75.806
65.091,314.371,131.588
27.677,309.142,-34.048
65.375,314.769,133.066
36.942,283.168,82.763
45.794,293.094,62.309
37.386,283.704,84.607
50.526,298.306,123.927
37.284,283.746,84.84
64.933,314.514,131.63
37.806,284.046,82.016
60.945,309.722,121.314
60.906,309.898,121.271
37.343,313.08,85.032
27.933,309.104,-33.611
35.57,282.267,76.941
52.489,300.811,127.469
37.877,284.603,85.546
36.426,283.187,82.514
37.769,284.536,86.297
45.959,293.845,87.631
49.912,298.099,123.199
60.404,288.506,120.366
46.304,294.086,86.736
60.601,288.487,120.273
53.067,301.815,131.203
35.303,281.834,71.02
35.153,281.866,71.067
60.683,310.611,136.006
46.257,294.155,86.567
32.523,306.298,-43.622
59.766,309.572,135.821
46.207,294.202,86.397
35.996,282.891,40.365
23.807,313.877,-31.836
35.657,282.775,79.611
35.068,281.907,70.502
35.929,282.816,39.208
34.832,281.623,42.54
59.112,308.899,117.591
36.107,283.156,41.162
31.068,313.122,68.316
64.753,315.119,133.731
54.426,303.631,104.186
38.154,285.563,88.524
51.388,322.081,-59.503
49.96,298.666,123.696
45.978,294.308,85.766
52.793,292.317,99.864
38.257,285.872,91.77
45.828,294.065,87.424
53.743,303.15,127.053
35.363,293.258,55.073
42.221,290.495,61.32
36.663,284.412,37.231
43.621,294.038,78.65
37.423,285.427,90.982
53.711,303.295,126.446
48.197,297.298,115.801
50.378,299.663,121.768
48.375,297.65,121.427
33.394,280.999,41.98
50.876,300.661,99.454
49.312,298.469,122.741
40.693,297.601,81.703
16.015,300.18,45.511
45.637,294.842,84.648
38.924,287.196,95.426
37.206,285.485,91.331
43.168,291.959,45.278
38.439,286.789,95.602
38.32,286.709,95.478
16.208,300.109,48.807
61.147,311.964,123.238
41.622,290.434,61.567
55.01,305.602,132.902
35.321,308.215,-41.639
55.761,316.774,125.928
55.832,316.909,125.816
55.677,316.889,125.973
55.973,316.712,125.781
42.957,292.135,44.008
35.505,284.433,84.826
42.175,291.31,63.317
55.516,305.854,109.24
52.775,302.841,130.121
45.043,294.371,63.093
43.78,293.207,64.045
32.513,280.888,41.79
42.39,324.364,-35.844
45.806,295.505,55.379
46.684,296.374,118.388
31.848,311.27,55.824
59.212,310.552,118.347
53.851,304.439,131.149
46.854,296.843,119.812
45.307,295.158,62.158
46.039,295.955,117.621
49.121,299.452,101.209
42.431,292.213,64.319
36.454,285.688,91.49
45.271,295.499,61.911
36.734,286.205,93.609
39.392,288.917,96.734
39.427,288.979,96.943
33.442,312.044,-35.307
58.419,310.207,116.632
37.847,287.33,97.157
36.765,286.269,93.829
43.756,294.255,64.226
53.508,304.852,123.231
35.457,285.057,42.094
39.528,289.203,100.798
35.296,284.898,42.696
39.782,289.459,101.109
32.939,282.221,45.483
43.279,293.676,64.823
40.117,289.971,101.78
45.15,295.639,62.005
37.699,287.657,97.873
31.633,280.676,43.009
44.979,295.878,62.095
39.922,290.096,100.18
43.751,294.167,114.684
43.552,294.07,114.716
48.713,299.688,116.695
43.176,293.549,111.316
52.833,304.44,119.767
40.358,290.78,42.571
35.713,285.59,29.685
32.384,310.212,27.232
35.0,284.99,84.878
46.152,297.097,106.838
45.249,296.397,61.144
46.88,298.003,117.89
44.979,296.246,83.407
40.961,291.35,58.904
41.78,292.469,106.866
42.296,315.342,97.551
33.377,283.409,31.32
40.166,290.864,101.279
43.691,294.63,115.662
31.958,282.272,34.266
42.091,293.068,55.508
39.81,290.775,105.319
42.544,293.653,66.235
38.958,289.446,102.031
43.615,294.915,76.83
33.635,284.046,45.699
56.898,309.81,134.064
35.897,289.985,37.742
62.305,315.784,133.99
41.128,292.341,104.94
43.564,295.048,44.539
38.461,320.63,-70.458
38.563,320.459,-70.322
43.629,295.035,76.455
43.273,294.754,75.337
35.431,321.013,-44.199
35.494,320.968,-44.372
41.723,293.148,106.16
33.766,284.412,69.445
56.014,313.539,117.859
38.432,289.278,45.442
43.095,294.602,74.993
43.183,294.674,75.125
41.865,296.146,53.175
41.751,296.185,52.97
43.316,294.927,75.128
42.746,294.509,47.374
43.114,294.748,74.69
38.824,321.076,-73.708
40.225,291.645,49.713
41.362,292.993,105.171
52.177,305.063,116.456
42.398,294.063,114.466
45.021,296.972,117.776
43.656,295.914,63.614
42.663,294.76,73.206
42.565,294.861,72.972
42.606,294.904,72.747
42.794,295.017,72.877
42.491,294.751,73.211
44.884,297.071,117.227
42.389,294.475,48.074
43.531,295.829,46.196
42.601,294.645,73.815
47.47,299.985,92.666
52.554,306.057,118.245
38.606,290.227,61.328
34.578,286.208,86.324
58.431,312.619,119.653
42.813,295.061,72.683
42.642,294.888,72.582
47.891,300.562,106.832
41.819,293.898,68.581
41.498,293.839,68.612
42.687,294.683,74.032
42.903,295.273,115.614
42.8,295.055,72.476
42.923,295.206,72.926
42.45,295.266,75.191
42.523,294.795,74.26
42.674,294.72,74.375
42.105,294.407,70.45
41.031,293.129,66.614
58.442,312.745,119.877
51.367,304.995,100.008
41.376,293.838,39.479
39.871,292.307,108.933
40.887,342.405,-38.653
45.79,299.172,88.22
42.153,294.774,48.85
42.24,294.831,72.723
42.659,295.431,70.158
43.292,295.954,104.175
43.848,296.662,116.381
32.757,284.544,27.366
44.276,297.419,61.893
31.787,283.529,30.022
42.178,295.265,74.116
42.87,295.994,115.657
31.97,284.04,28.434
58.282,266.199,115.867
58.346,266.205,115.8
47.368,300.94,103.668
42.474,295.415,115.235
46.12,299.568,104.554
60.066,315.439,127.512
35.606,288.231,73.72
48.816,302.83,105.13
43.877,297.283,45.146
55.517,310.381,132.918
44.685,298.643,58.395
38.963,292.134,107.987
40.268,293.41,36.687
39.582,292.712,36.76
38.883,292.071,96.917
34.542,287.223,23.997
41.286,294.63,52.948
58.336,313.862,133.914
50.969,305.816,111.795
41.77,295.351,53.249
50.926,305.637,111.568
35.807,289.257,31.646
41.848,295.877,50.825
38.088,291.941,63.594
39.662,293.308,35.504
37.43,291.331,89.898
35.707,289.299,33.962
33.989,287.227,72.221
39.136,293.049,96.996
51.91,318.475,-64.82
37.028,290.849,61.477
53.363,308.998,127.238
34.117,287.317,72.238
37.014,290.85,39.129
28.599,281.536,41.561
35.388,288.841,41.039
34.144,287.869,95.174
39.441,293.515,34.7
72.392,263.266,107.865
35.941,289.646,40.693
40.528,294.717,71.431
37.505,292.153,106.89
35.772,289.772,34.174
38.713,292.867,52.931
50.787,316.954,-61.774
49.479,305.288,107.183
47.754,303.326,101.923
33.346,287.209,45.979
35.863,289.967,37.313
41.49,296.175,98.144
35.871,290.031,36.621
33.415,286.951,73.868
48.141,320.422,-61.24
43.49,298.626,54.366
60.082,316.995,132.684
46.894,302.435,90.128
36.852,291.192,75.677
35.946,290.204,36.487
43.149,298.562,62.604
43.687,299.126,54.854
41.112,296.156,113.351
36.131,290.736,33.55
41.25,296.327,113.428
41.906,297.039,51.886
37.179,291.907,79.5
38.128,292.77,53.278
37.989,292.746,53.779
36.419,290.978,35.863
28.884,282.574,48.334
37.125,291.886,75.392
41.154,296.574,111.945
42.763,298.071,99.684
43.617,299.043,97.807
50.958,307.364,113.893
27.386,281.665,44.8
42.331,297.882,49.439
37.214,292.176,75.13
42.647,298.168,94.0
54.354,311.331,131.666
35.94,290.847,73.098
36.844,291.726,34.277
35.165,290.513,103.066
37.691,292.582,91.541
40.595,296.266,112.74
40.529,296.049,108.016
38.811,294.065,32.115
41.776,297.329,98.9
27.29,281.699,46.257
37.249,292.575,85.555
38.176,293.693,67.348
37.159,292.586,53.487
56.302,313.767,118.489
43.889,300.055,44.934
41.76,297.608,52.955
45.774,302.36,86.949
27.785,282.894,38.349
43.292,309.161,-40.257
37.562,293.102,89.195
43.666,308.237,-39.883
36.918,292.995,63.857
38.48,294.058,73.76
36.368,291.882,25.858
40.337,296.364,112.423
51.766,309.358,103.519
41.959,298.096,92.196
50.51,307.912,98.262
37.353,293.35,69.832
27.547,282.619,40.165
37.703,293.694,80.47
32.422,287.833,47.415
39.307,295.618,105.646
51.733,309.237,-44.165
53.271,311.248,109.197
45.643,302.613,96.285
26.364,281.478,49.368
46.571,304.063,89.432
51.826,309.728,-42.307
53.424,311.311,109.504
41.976,298.911,54.141
38.328,294.719,82.905
27.343,282.748,50.082
36.191,292.519,70.848
36.02,292.404,70.988
36.224,292.727,54.803
58.72,317.531,130.854
39.466,296.299,111.579
41.634,298.638,53.317
51.309,309.28,102.587
36.79,293.242,87.168
26.098,281.626,50.384
54.655,305.295,107.222
25.908,281.623,49.618
42.571,299.953,88.871
34.89,291.651,71.607
30.962,287.32,48.009
26.036,281.84,51.104
35.908,292.887,54.507
53.194,311.936,130.432
38.658,295.768,86.121
48.834,307.093,95.154
35.736,292.948,93.54
35.749,293.001,94.052
34.147,291.161,72.191
56.875,316.237,125.842
56.805,316.18,125.671
56.828,316.152,125.784
34.813,292.064,71.343
51.375,309.926,104.653
52.294,311.255,-46.064
35.785,292.966,54.759
53.431,312.678,130.554
34.715,292.138,58.939
34.732,292.349,59.397
56.697,316.25,125.582
49.638,308.742,113.441
36.285,294.068,107.937
38.721,296.635,110.378
35.083,292.595,86.781
33.648,291.072,73.346
54.837,291.787,104.181
36.427,294.237,100.46
36.06,293.87,99.072
34.875,292.492,85.173
43.046,301.749,89.235
53.194,312.893,-41.991
35.366,293.204,54.808
34.498,292.407,105.384
47.228,306.631,103.607
51.32,310.939,-46.96
47.984,307.62,94.384
25.163,282.3,48.187
48.222,308.012,108.284
35.207,293.375,55.398
33.191,291.059,82.768
56.432,316.868,126.057
32.841,291.243,102.347
37.88,296.679,109.48
25.097,282.383,48.077
52.668,313.176,113.923
33.686,291.897,80.03
42.467,302.141,56.334
32.16,307.778,-48.708
46.895,306.834,92.223
53.727,314.698,-44.349
33.801,292.559,73.196
51.848,312.801,112.228
55.914,317.104,125.961
33.834,292.661,74.279
51.062,311.594,108.359
34.527,293.629,57.906
42.443,302.762,56.979
33.968,293.042,72.209
50.832,311.701,108.262
50.503,311.461,-47.758
55.807,317.084,125.835
47.681,308.713,95.572
37.995,315.568,93.788
32.985,292.138,86.192
24.891,283.246,52.023
34.934,294.518,62.821
24.621,282.877,50.923
36.908,296.723,108.917
47.08,307.985,-37.732
40.583,301.02,33.965
39.526,299.907,78.737
52.503,314.027,-33.036
39.778,332.053,-85.902
32.723,292.233,86.963
50.836,312.185,109.025
39.765,307.011,56.966
50.724,312.154,108.858
50.565,312.112,108.631
26.648,285.898,52.251
34.442,294.377,71.488
54.029,316.041,-40.716
37.728,335.011,-59.345
52.712,314.784,129.14
28.478,287.856,23.098
50.994,312.677,111.643
34.44,294.398,72.665
49.86,435.615,123.261
25.403,307.503,49.206
32.466,292.306,87.412
54.278,316.575,130.279
34.76,295.047,70.317
50.355,312.241,-31.65
50.367,312.149,107.971
55.097,317.45,130.28
50.377,312.15,107.802
47.973,310.038,99.887
34.847,295.591,68.834
50.225,312.127,107.536
49.99,312.017,107.203
49.84,311.905,107.081
49.608,311.731,106.889
27.528,285.645,51.112
44.676,306.455,87.648
31.806,292.287,88.035
38.682,299.824,19.373
25.522,285.477,35.109
25.41,285.473,35.398
42.841,304.839,91.909
31.661,292.433,88.162
31.703,292.498,88.127
36.994,298.185,12.119
43.403,305.546,83.046
52.228,315.611,118.113
34.89,296.095,106.053
33.543,294.51,12.156
53.642,316.991,-47.286
34.875,296.009,70.17
34.784,295.887,107.113
45.605,308.218,-45.892
50.801,313.921,127.429
50.926,314.185,127.545
41.124,303.218,52.344
46.676,309.536,-34.903
31.591,292.633,88.257
49.41,312.387,-29.708
54.077,317.563,129.287
42.426,304.984,91.405
50.596,313.833,-29.916
26.613,287.298,25.007
24.256,284.78,52.817
42.429,304.907,45.325
51.093,314.407,127.638
46.819,309.926,-32.746
33.167,295.052,105.45
31.683,293.419,90.09
35.1,297.025,70.006
47.389,310.694,-29.855
47.739,552.868,-145.7
25.493,286.967,27.517
41.616,321.102,-106.349
47.342,310.776,-29.572
34.151,296.453,8.314
53.686,318.22,-35.956
54.748,319.018,-42.004
33.73,296.214,105.067
33.652,296.051,59.099
29.415,291.687,52.638
45.162,309.068,-36.483
46.628,310.747,112.801
44.1,307.107,88.059
44.408,308.096,-38.978
33.532,296.276,104.409
54.358,318.982,-74.295
54.511,319.2,-74.146
62.269,296.901,130.38
45.216,309.187,-36.185
29.651,291.891,14.636
43.5,307.623,-40.672
30.861,293.439,11.651
42.757,306.705,84.612
31.369,294.07,54.791
54.354,319.279,-50.956
43.195,307.266,-42.007
50.913,315.677,-68.979
31.489,294.497,103.552
18.117,299.482,51.512
17.728,299.506,51.299
52.303,317.35,-75.563
37.872,308.264,55.652
50.72,315.667,127.08
43.332,307.915,-40.615
53.12,318.338,-32.328
53.657,319.151,-52.205
55.168,320.476,-75.67
24.543,314.484,-38.108
55.509,321.115,-76.924
52.575,317.816,-77.307
24.9,315.017,-38.899
47.974,312.882,-62.331
25.175,315.691,-39.742
46.617,311.21,-54.787
50.589,315.801,126.98
32.871,296.434,104.459
51.461,316.97,-48.964
55.473,321.316,-76.771
51.603,317.233,-48.991
50.854,316.383,-49.029
40.333,305.064,86.206
58.503,324.596,-102.309
43.216,307.987,-40.716
53.756,319.34,-37.103
42.978,307.775,-41.028
43.805,308.578,-39.175
47.77,312.764,-53.306
47.193,312.213,-25.514
41.091,305.549,65.969
55.396,321.525,-76.708
40.606,305.186,69.661
25.737,288.717,53.421
51.792,317.452,-48.975
24.128,286.836,54.909
41.204,305.81,57.206
40.675,305.004,62.234
24.779,287.99,25.856
55.794,321.92,-81.407
53.42,319.076,-81.407
29.966,293.851,92.351
52.512,318.17,-49.031
53.991,319.983,-36.987
52.658,318.37,-48.967
48.074,313.353,110.408
58.388,324.641,-100.548
55.974,322.229,-83.921
23.52,286.493,54.757
51.213,317.043,-63.016
57.862,324.291,-97.79
55.986,322.287,-83.693
52.372,323.526,-40.488
54.203,320.389,-37.792
54.242,320.474,-37.953
40.82,305.777,64.111
48.844,314.458,-56.689
32.998,311.431,86.867
22.585,288.472,55.303
50.342,316.318,-72.436
54.599,320.924,-88.965
40.154,305.111,52.684
56.004,322.67,-82.099
44.962,310.457,-25.573
49.06,315.046,-56.824
55.911,322.585,-81.115
48.45,314.11,-54.654
41.79,307.019,84.209
36.565,301.086,-0.729
58.13,324.801,-98.283
45.031,310.506,-24.968
50.257,316.312,-60.297
49.244,315.276,-69.382
47.49,313.685,-64.611
54.763,321.723,-52.286
53.884,321.51,-53.848
49.558,315.693,-57.986
53.516,320.997,-54.234
55.997,322.904,-82.381
47.819,325.282,-94.643
36.033,300.822,-1.68
54.243,321.166,-48.61
40.866,306.379,66.567
50.596,316.95,-51.219
54.127,321.155,-74.234
52.582,319.391,-84.557
53.172,320.21,-48.528
50.75,317.758,121.196
57.199,324.272,-92.776
34.408,299.361,67.884
49.003,315.852,-57.011
47.316,324.635,-45.632
31.84,296.453,103.776
44.075,310.089,-55.124
55.757,323.025,-80.229
47.508,313.716,110.226
31.612,296.445,103.607
21.739,285.43,45.727
52.685,319.825,-87.126
51.644,318.698,-64.806
24.626,288.766,24.088
35.793,300.997,-3.204
47.642,314.303,-66.281
54.53,321.81,-48.827
24.619,289.02,23.537
56.597,324.079,-88.143
37.169,303.222,73.982
45.304,311.684,-50.014
52.986,320.293,-47.77
33.721,299.012,66.779
50.018,317.224,-60.297
38.309,304.294,79.22
54.454,322.228,-52.738
28.752,319.538,-27.497
52.926,320.348,-48.402
39.747,306.232,73.731
41.528,307.799,-8.487
24.12,300.237,12.512
23.774,298.203,12.427
41.389,307.822,-1.545
47.687,314.124,-51.838
28.957,337.216,-50.727
29.354,336.872,-51.037
42.532,309.164,-53.535
53.197,320.871,-46.718
50.57,316.874,-61.152
52.822,320.573,-47.889
40.265,306.67,-16.469
23.091,287.808,55.196
46.462,313.746,107.76
39.601,306.389,62.368
38.598,305.339,82.22
29.674,295.444,101.531
50.583,318.458,-79.9
39.227,306.084,54.194
39.821,306.919,59.265
40.333,307.342,68.998
25.399,291.142,19.747
52.212,320.479,-68.195
42.446,309.823,-47.298
46.091,313.677,118.603
42.267,309.582,-51.159
28.009,313.357,-43.259
57.424,326.669,-96.405
51.559,320.124,-88.374
47.291,315.408,122.938
41.123,308.547,88.942
52.537,321.083,-69.879
23.737,289.424,54.726
45.69,313.752,-62.925
54.215,323.0,-103.063
55.848,324.94,-86.223
40.512,308.179,8.093
52.59,321.207,-48.466
41.4,309.086,1.023
41.358,309.089,-41.602
35.501,302.421,-9.812
39.863,307.394,67.119
25.493,291.708,18.973
41.229,308.929,-54.042
40.527,308.239,7.889
28.451,310.387,59.139
48.538,317.284,124.8
56.565,326.157,-92.455
53.082,322.236,-73.813
57.366,327.163,-97.253
48.173,316.929,-52.044
53.917,323.421,-49.339
40.613,308.677,-42.138
49.414,318.539,-61.829
41.668,309.781,-1.189
53.507,322.942,-103.923
20.706,286.771,44.855
28.436,295.679,91.474
56.804,326.529,-94.093
48.804,318.263,-60.547
40.8,309.17,-46.414
40.151,308.239,10.024
38.832,307.483,81.194
40.233,308.542,-42.356
37.379,305.711,-17.217
39.791,308.187,-43.28
40.863,309.545,3.436
50.744,320.392,-56.49
53.428,323.446,-48.723
52.59,322.519,-56.911
38.506,307.156,31.21
39.515,308.335,-42.352
21.809,288.97,36.235
29.284,297.455,94.815
39.642,308.386,-44.819
38.42,307.248,75.42
42.19,311.265,-5.09
49.711,319.567,-55.441
39.376,308.154,-43.582
47.476,317.179,-51.929
57.632,328.018,-99.687
39.995,308.999,-25.502
39.734,309.931,-42.036
22.866,290.225,26.967
45.949,315.507,101.992
40.215,309.29,-54.988
39.297,309.996,-42.171
50.36,320.458,-27.592
23.723,297.319,11.483
39.766,308.906,-25.201
39.357,308.363,-42.203
21.835,289.02,55.542
52.21,322.68,-100.288
45.194,315.028,-17.397
38.488,307.547,75.226
41.699,321.981,-38.898
52.631,322.836,-103.546
47.293,317.578,-56.985
40.759,310.435,-35.063
46.905,317.011,123.688
38.679,308.032,-42.921
39.106,308.431,-41.934
48.416,318.901,-55.954
48.976,319.627,-64.37
40.798,310.812,1.092
50.133,321.06,-69.739
52.136,323.436,-57.174
51.799,322.897,-76.013
38.436,308.248,-42.083
38.309,308.145,-42.206
37.906,307.516,68.152
54.051,325.544,-86.174
36.569,306.39,-18.688
51.506,322.742,-48.515
43.821,314.243,100.193
40.854,311.115,-56.497
57.826,329.896,-104.072
51.846,323.58,-58.01
47.797,318.784,-56.345
38.168,308.218,-42.084
25.883,294.552,8.306
39.984,310.557,-34.354
39.624,310.054,-42.022
38.524,308.759,74.687
